Series Name,Series Code,Country Name,Country Code,1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Philippines,PHL,3.931338341,3.621308988,2.581767219,2.964931071,2.709754707,2.755720962,2.59728795,2.409253354,1.634758933,1.982573359,1.988053613,1.965247142,2.458889214,2.242923397,2.147246667,2.010721068,2.03646157,2.15753564,2.172446587,2.294131535,2.268407676,1.914461376,1.69729338,1.615775846,1.608226621,1.471378833,1.473890188,1.550844829,1.36062651,1.277883936,1.259095392,1.291425916,1.250329088,1.202323394,1.170132201,1.153414552,1.10670419,1.189501729,1.043127066,1.08846304,1.045585147,1.167960834,1.184247177,1.131331325,1.297240039,1.406822541,1.316301355,1.176302682,1.324268953,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Poland,POL,..,..,..,..,2.652329749,2.913185616,3.245582402,2.902946274,3.055037313,3.015797032,2.941403536,2.762691854,2.592055081,1.81712151,2.612485744,2.251650225,2.230999443,2.469187315,2.273232103,1.903799573,1.917392427,1.996494634,1.991657583,1.890142247,1.819045351,1.892704109,1.890974029,1.898903648,1.864693563,1.920651812,1.913692791,1.998797743,1.745557063,1.792687643,1.838518364,1.791314856,1.804046499,1.790058177,1.908227356,2.127423844,1.935893588,1.88828727,2.024728218,1.953383185,2.263053719,2.217163288,2.204589064,3.269804593,4.15439388,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Portugal,PRT,2.358346953,2.070208847,2.093885015,2.028620868,2.026724911,2.002673839,2.035133541,1.90927674,1.861323407,1.843543376,1.915825453,1.859302078,1.885426466,1.887502644,1.840828125,1.829954782,1.8052441,1.786507066,1.681212758,1.707157874,1.601640313,1.541547606,1.423018694,1.42626994,1.407035963,1.445061855,1.464812567,1.433580275,1.50609148,1.593791803,1.512085233,1.377908102,1.415946746,1.534063766,1.486152999,1.48992161,1.403831463,1.439572672,1.306682613,1.328928034,1.542004749,1.239839759,1.341478819,1.3739575,1.426136111,1.516441041,1.389998579,1.466428482,1.532268227,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Puerto Rico (US),PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Qatar,QAT,..,..,..,..,7.868680878,12.21680182,19.27738675,13.95848337,12.73392514,24.84641486,..,15.88953342,16.27235088,13.07757453,10.74387877,13.01125479,..,..,..,..,..,..,..,..,..,..,3.929969922,3.33399484,2.433859686,1.993016269,1.750507649,1.9598416,2.010500927,1.992213177,1.473909083,..,..,..,..,..,..,..,..,..,..,6.452355112,6.500205653,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Romania,ROU,..,..,..,..,2.204542655,2.201223579,2.0402159,1.98508713,1.906727218,4.299280843,4.445711165,3.914028622,4.205470612,4.797296115,4.547415049,4.773334664,4.247682517,2.740608015,3.114728408,2.613447685,2.369072926,3.017649962,3.004174864,2.640259267,2.498914184,2.420745188,2.287296075,2.088487134,2.007657561,2.006993609,1.84512546,1.49361826,1.399984366,1.278069612,1.226976607,1.235568669,1.173925228,1.292230767,1.347663784,1.450718244,1.427704541,1.733755102,1.791444235,1.830790241,2.004152092,1.847629023,1.750116953,1.603579562,2.298152458,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.427032321,4.181324647,4.523700655,3.784429967,3.756558821,4.039809297,2.732649089,3.073287922,3.307029837,3.546319229,3.756277391,3.67083809,3.300353647,3.331237234,3.246357234,3.118542075,3.14948602,3.924063403,3.58508572,3.433043838,3.689240435,3.854042583,4.112992978,4.871514747,5.425147705,4.248996052,3.71982244,3.860337504,4.144717132,3.575916788,4.60728884,5.402318441,7.052338645,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Rwanda,RWA,1.613893376,2.152234637,1.588162762,1.747433265,1.876851852,2.039151713,2.003055768,1.895144265,1.604022627,1.588370754,1.795534665,1.675233645,1.594260662,1.753758806,3.729165984,5.509172203,4.290602124,4.536375401,3.43787696,0.607802875,5.328556116,4.173525613,4.377647282,4.448105437,3.535502959,3.396226415,3.048933501,2.447129909,1.973466003,1.743055556,1.643910431,1.365678347,1.306497175,1.326902399,1.216792682,1.094931043,1.042249628,1.054885285,1.102738752,1.213694733,1.240506791,1.248895243,1.235147023,1.19793122,1.473715745,1.512176734,1.333465743,1.252316207,1.247720781,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Saudi Arabia,SAU,..,15.6488184,16.73657379,15.76881181,12.61335924,13.26523888,17.7202464,16.97292732,19.00434836,16.99520087,..,16.89641419,15.15188188,13.39031658,14.02429265,12.46980799,11.28415798,12.46537228,10.64478167,9.27846839,8.468077759,11.00093542,14.31103745,11.38193602,10.53440331,11.41900489,9.758063801,8.687118465,8.081555659,7.730598875,7.848365211,8.527049978,7.353436468,9.617199992,8.565677294,7.172399149,7.615807602,8.890191412,10.53506046,13.02283819,9.560482394,9.846226924,8.813335176,7.794588442,8.79217411,7.229219837,6.397422153,7.28424249,7.298102939,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Senegal,SEN,..,..,..,3.431134655,2.75527027,2.734414832,2.349510763,2.545884579,2.407952623,2.192862509,2.040041351,1.981188119,2.111784512,2.027696235,1.633468986,1.547055567,1.443999933,1.668304044,1.347619738,1.310099111,1.243917937,1.19691223,1.179141855,1.202126805,1.048360277,1.115667493,1.101240436,1.115442778,1.05782487,1.130464529,1.27105687,1.379591734,1.291966869,1.335875876,1.215309331,1.29386016,1.113479595,1.251701256,1.213366003,1.209099171,1.602097454,1.471062517,1.666927568,1.524737106,1.408726421,1.756175284,1.524113361,1.47655824,1.566477682,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.160005963,3.367403397,3.057131475,3.532162021,4.600920092,3.633030173,3.784102642,3.096535953,2.753416422,2.221695631,2.117428984,2.164431306,2.050199893,2.074897368,2.003691255,1.925730795,1.917981614,1.847574693,1.870243051,1.695480032,1.857419743,1.754240849,2.017223471,2.182227378,2.295366134,2.729040899,2.172674068,2.208073187,2.595139831,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,4.290812516,4.674418605,4.541872627,4.280384842,4.27683189,4.026231508,4.424018989,4.727387331,2.759613407,2.443685452,2.281180263,2.09574851,2.024810037,1.732915588,1.782925442,1.679332821,1.778265522,1.677375471,1.734316375,1.897640227,1.602352351,1.413430023,1.468283589,1.150193197,1.020878336,0.737915363,0.855504063,0.936679585,1.036558933,2.227573433,1.26370472,1.397716842,1.327344973,1.205392045,1.160396491,1.367122798,2.460232651,1.139244964,1.486421612,1.179068518,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sierra Leone,SLE,1.09209454,1.088417092,0.999882367,1.107656432,0.587407668,0.543833581,0.432846896,0.360747664,0.302184466,0.224829621,0.345390829,0.251559151,0.301586158,0.524456356,0.820769493,1.279200565,1.687782966,1.306628545,1.25075326,1.23701083,0.849855685,0.480482556,0.643666734,1.09319455,1.578010553,1.722718525,1.359704754,1.277884968,0.974909894,0.859492175,0.890937353,0.84269562,0.603658479,0.695771445,0.600434939,0.53089304,0.517911005,0.469957197,0.747309962,0.58167005,0.71416828,0.676969771,0.465679597,0.376325672,0.486095494,0.600261618,0.582258374,0.603276276,0.462539634,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Singapore,SGP,5.044361048,5.677161694,5.19523729,4.652015519,4.636861356,4.741355163,4.651190175,4.071468568,4.698815405,5.656612915,5.442511559,4.870611505,4.547865263,4.492898256,4.632144473,4.448356673,4.471368646,4.091764934,3.791435128,4.182558232,4.258078676,4.451805543,5.209796278,5.207261414,4.50757219,4.798906801,4.893236555,4.837527385,4.384286618,4.275043131,3.922911194,3.602552791,3.850026794,3.882423347,3.38139844,3.193874569,3.10816619,3.038491149,3.047860385,3.046712659,3.095310963,2.972010859,2.807760391,2.759706539,2.80306273,2.537046388,2.406343637,2.83014132,2.841765575,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.996360321,1.939519014,3.100702891,2.934188815,2.267839954,1.735350988,1.569853446,1.653704325,1.843337745,1.776388695,1.849752893,1.655768834,1.686096256,1.594347803,1.477983202,1.460106456,1.517442605,1.24987774,1.069391308,1.076937164,0.976653153,0.982206647,1.106047333,1.111225828,1.100513098,1.216272112,1.702848063,1.904144295,1.712436048,1.801276966,1.838610856,2.010781528,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.247233332,1.81730135,1.654074662,1.566094584,1.537027825,1.402870741,1.36530878,1.215608602,1.103090341,1.313476562,1.408478516,1.419905055,1.443790211,1.430408146,1.550850546,1.448554006,1.500183341,1.604952262,1.617049685,1.301879246,1.177171938,1.05894724,0.983232647,0.938787934,1.015081156,0.990668072,0.986759718,1.06257824,1.065498201,1.239844658,1.295055228,1.321319196,1.310011165,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Somalia, Fed. Rep.",SOM,0.51751279,0.460755814,0.994988388,0.974661036,0.549735206,0.607709751,0.288266621,0.239324529,0.143127627,0.050709707,28.94824154,16.95621133,17.4357168,1.529992136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.443857557,0.935247555,0.681391609,0.645460695,0.749066893,0.972462848,0.828653957,1.137651831,1.170698018,1.163001078,1.285203756,1.585780501,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Africa,ZAF,4.727990612,5.263334559,4.562198887,3.863073729,3.304633661,3.638129163,3.614093296,3.604648205,3.695606959,3.69833383,3.820576325,4.192170492,4.623759023,4.357884741,3.896351478,3.222633894,2.817650615,2.495523698,2.561965901,2.117864047,1.755878798,1.582133557,1.383166723,1.272052931,1.387289131,1.483161018,1.529309559,1.468811238,1.355728578,1.234811253,1.153872006,1.058519637,1.039417593,1.089504709,1.003481069,1.002653404,1.033522741,1.027794024,1.021893996,1.006928622,0.971046765,0.943568495,0.894757065,0.882430272,0.956510732,0.805965112,0.798457056,0.754561053,0.700150834,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.761289033,4.968462633,4.140632543,6.094415322,8.77114862,6.569863697,8.574523203,8.603652968,4.846749359,3.993377773,4.774249459,3.801252723,1.86635873,1.511294593,1.574673798,2.096133795,1.961707081,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Spain,ESP,2.321046932,2.314232663,2.357957301,2.497064901,2.489895785,2.582108745,2.660306746,2.9362729,2.966005504,2.954721708,2.62503668,2.614700689,2.489375217,2.359675142,2.293305209,2.129192231,2.042803676,2.011871737,2.001337402,1.917022395,1.814439016,1.722815679,1.757319949,1.755234589,1.725517988,1.629584033,1.455973702,1.422544393,1.43022118,1.387177754,1.370007461,1.363106312,1.367620485,1.358353837,1.381664493,1.325736182,1.416951747,1.266188727,1.246259441,1.259692654,1.128481068,1.222110828,1.245624759,1.224645253,1.354295997,1.337689017,1.405546913,1.471577576,1.432107374,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sri Lanka,LKA,0.659239148,0.684373884,0.803000117,0.834462748,0.765779308,0.626798424,0.544740926,0.889137425,0.922430502,3.160769823,2.696658012,3.393146709,2.371183249,1.798595424,2.328487433,3.082087849,3.367639901,3.431785654,3.729338058,5.861132243,5.519783161,4.630602074,4.643464081,4.03016384,5.033872968,4.286990589,3.34258944,2.868911827,2.997358479,2.639533395,2.798773599,3.260608357,3.243601784,3.16189871,2.70074784,2.685318653,2.155199512,2.154048243,2.412647012,2.417011166,1.979355333,1.976928433,1.734693549,1.752199281,1.739887333,1.712656887,1.343327309,1.640030796,1.425390872,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sudan,SDN,2.666666667,2.615603427,2.040690885,2.593152064,2.302704668,1.781806815,2.44047619,3.268685988,4.084519494,3.399698124,3.227247902,2.552713115,3.551965121,..,4.813324736,4.992301346,4.389363518,4.921118423,3.897835065,2.073045267,1.269326207,0.954328562,2.379649891,4.009756458,4.471291937,2.469317986,2.671915571,1.864212151,4.656509655,3.311281459,3.640512194,4.083230603,4.978921778,5.453918758,..,..,..,..,..,2.712940233,2.278507216,3.285803901,1.778924027,1.629067993,0.975842223,0.925377248,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Sweden,SWE,3.003112902,3.101082115,3.147775488,3.123357423,2.923451596,2.948237147,2.853754784,2.737822618,2.671961323,2.6730084,2.586568256,2.482796071,2.445516011,2.432750075,2.462220878,2.319884632,2.338790883,2.23500816,2.107032395,1.742505211,1.473431765,1.89568068,1.858981354,1.852158241,1.812196165,1.766449124,1.628652234,1.588162979,1.434076941,1.408883276,1.319961995,1.303171262,1.170734066,1.165741267,1.194498936,1.108551393,1.135746106,1.117689016,1.134702245,1.073741447,1.055957982,1.032597869,1.040002971,1.09692312,1.150094663,1.189926359,1.331476619,1.501260366,1.997717388,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Switzerland,CHE,2.162581009,2.022086563,1.967364431,2.039799426,1.678606546,1.662802221,1.728194511,1.748805589,1.701248303,1.824971868,1.661021951,1.561866055,1.564805264,1.524165367,1.572147188,1.537824886,1.523709272,1.366964345,1.332284094,1.355810883,1.283756802,1.220864103,1.185203901,1.086212205,1.029280117,0.99188008,0.95638835,0.926630419,0.888925075,0.833064037,0.753808478,0.718232324,0.722484412,0.731793377,0.687220166,0.694782258,0.66900171,0.712636242,0.634898338,0.651341083,0.664750475,0.665684557,0.65287657,0.696324325,0.772558973,0.672892474,0.682061303,0.705659022,0.717812078,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Syrian Arab Republic,SYR,14.72598584,14.50412764,14.70560993,15.92856776,17.24985372,14.54611794,15.5593999,14.63890519,17.68601842,16.55512166,14.44968129,11.21820972,7.853929383,7.972540834,6.868086819,10.42578732,8.990662756,7.238099842,7.36414273,6.949691317,6.041916055,5.882755318,5.808381112,5.810580496,5.453656421,5.480550468,5.412501223,6.248324272,5.541838676,5.026419904,4.394446823,4.100543653,3.552339806,4.027707759,4.056141736,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000365714,0.003476857,0.001719802,1.098613251,1.289141005,1.695094937,1.713031604,1.39204461,0.598174533,0.580783882,1.048836933,1.118791495,1.131336328,..,..,..,1.02218714,0.954768509,0.952855125,1.09380664,0.999142723,..,1.128385045,1.281971819,1.208067166,1.037185337,1.048565277,0.99696625,0.947973987,1.002611896,1.930896241,2.396421262,1.847749758,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tanzania,TZA,4.688971702,5.476652349,10.10911126,8.502604526,4.520632509,5.584293919,5.497602015,5.414319489,5.247564175,5.387076364,5.744620631,3.151878987,2.447544162,2.382635479,2.04648408,2.181778011,2.106039259,1.379278371,1.294114065,1.627214037,1.555350299,1.54354454,1.601971547,1.48766266,1.487264012,1.451604644,1.302598457,1.074306968,0.994614573,0.8239413,0.792124011,0.762064569,0.69827899,0.757193066,0.896024084,0.903150747,0.913799348,0.972362603,1.015761003,1.091369867,1.093691934,1.055817316,1.100906874,1.061132706,1.077132418,1.122407718,1.191341537,1.210113658,1.154617474,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Thailand,THA,3.131420986,3.48177335,3.923714233,4.380919406,4.244454944,4.063162519,4.120369215,3.953358835,4.064438754,4.189115002,3.795328216,3.361386558,2.93350109,2.684667123,2.594250189,2.645024814,2.657422878,2.524824499,2.502383353,2.273782373,2.151525081,2.173922505,1.856368281,1.623797633,1.488111617,1.429885203,1.328279555,1.232905677,1.128356588,0.986191841,0.950123246,1.019189201,1.252661887,1.540347609,1.522555866,1.390634503,1.389888883,1.34525092,1.379976048,1.337326797,1.32516696,1.3362762,1.326393515,1.32729814,1.460779281,1.418368487,1.241052696,1.130941795,1.07876078,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.780229288,3.769281622,4.372697126,3.647031611,5.018709589,2.992628714,1.969493477,2.877283695,2.270369043,2.046845851,2.324465409,1.598597561,1.605173502,1.324550129,1.692080669,1.777901063,1.081986207,1.380835151,2.649567308,2.664156627,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Togo,TGO,2.495231108,3.072274882,2.714285714,2.24906015,2.194630872,2.37248062,2.259176863,2.096979866,2.185149777,2.507983442,2.845058856,3.50349087,3.124908692,3.094068582,3.122485876,2.85935085,2.931228861,4.030655691,2.58431085,1.857525634,..,..,..,..,..,..,..,1.365699839,1.406048096,1.457440202,..,..,1.722186244,1.638012563,1.658857988,1.526063748,1.624643118,1.676205361,1.818288863,1.674422895,1.361067592,1.397979413,1.468390792,2.362481678,2.163999183,2.385512866,4.141536495,3.046695405,1.998771934,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Trinidad and Tobago,TTO,0.504474181,0.489525807,0.514059137,0.591401257,0.592171641,0.513444458,..,..,..,..,..,..,..,..,..,..,..,0.49477359,0.489219432,..,..,..,..,..,..,0.155634799,0.213074266,0.294294112,0.563326874,0.604538,0.621275874,0.568668582,0.493375226,0.709658644,0.635217367,0.566437191,0.641229258,0.763069041,0.656301051,0.752974393,0.914265893,0.845376415,0.694747131,0.73310976,0.812607259,0.859057055,0.765634932,0.959389724,0.921416388,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tunisia,TUN,1.862390067,2.381495506,2.488022867,2.238193018,2.028719344,2.481077793,3.691903569,4.167258349,2.75534146,2.335573427,2.086676103,1.823184593,2.103475852,2.114550391,1.839456589,1.833708528,1.706125878,1.732113955,1.742123212,1.744707586,1.867535229,1.726384544,1.677971515,1.556075757,1.547904033,1.521112473,1.492642926,1.483885704,1.425902063,1.451601416,1.446362424,1.260993856,1.290624926,1.294949609,1.236170521,1.486257801,1.439873945,1.559737384,1.806887481,2.139591629,2.22498473,2.031829326,1.97644872,2.383277777,2.712755675,2.629659811,2.571240112,2.487122126,2.506367926,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turkiye,TUR,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.597093815,3.531043159,3.637992483,3.32858525,2.932208636,3.148726521,3.527705694,3.754364248,3.8705665,3.921417254,4.051359337,3.901649735,4.139696943,4.103672231,3.182208001,3.881412964,3.64342934,3.576679708,3.76709151,3.267031195,2.671000294,2.386091053,2.340161338,2.199806604,2.181786995,2.471551275,2.271715151,2.027506036,2.009448118,1.923959665,1.871966394,1.812848557,2.050324379,2.050065992,2.522090224,2.689858979,2.195552187,1.858883211,1.658798435,1.719918802,1.922552313,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.797647059,2.315846154,2.041744359,3.962270214,3.11402735,2.901874751,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Uganda,UGA,3.185284026,2.036068025,1.966649908,1.687200174,2.217225096,1.888036275,1.97598463,2.218538462,2.626699029,2.661729141,2.905917938,2.586000295,2.459881965,2.729977858,2.968526221,2.507998476,1.659177721,1.931366756,2.015782348,2.101510533,2.210910902,2.11670724,2.442355813,2.655734032,1.764607708,1.683245146,1.634674737,1.691687846,1.76615583,1.684322688,1.503426017,1.39447189,1.347344972,1.432317233,2.460093877,2.5387867,1.176122745,0.93784099,0.92447643,0.986680288,1.003335474,1.039018519,1.152451923,1.717752454,2.467685179,2.338145151,1.845208571,1.806865712,1.881597983,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.434645819,2.417771795,2.734947609,3.178834493,3.988240904,3.2440318,2.883527639,3.511082849,2.769267195,2.676199506,2.745578771,2.506824335,2.792489331,2.771591813,2.870002817,2.672922275,2.84035387,2.741996542,2.258287711,2.353451977,2.392895308,2.967368259,3.847848476,3.668617869,3.241492915,3.63516608,4.06793765,4.400314703,3.425491996,25.64241047,36.52817251,34.48152977,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.759061481,8.62972121,7.669537998,8.323722245,5.612105523,4.875531805,4.692306267,4.61147764,3.656470678,3.225974473,3.28052137,3.668022649,5.457107773,6.038592208,5.466314528,5.075556494,6.034686251,5.643651352,..,..,..,..,..,..,..,..,..,..,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United Kingdom,GBR,5.175503337,4.923277621,4.733043086,4.679757567,5.019903459,4.983763369,5.381326521,5.39688559,5.508079498,5.320704619,5.059823737,4.686668443,4.214287628,4.040954332,3.983217695,4.116802423,3.864717766,3.590649512,3.381933718,2.854199491,2.724592322,2.560148772,2.495962275,2.422909593,2.372796645,2.411122101,2.485659675,2.552062015,2.497821368,2.422716076,2.369674403,2.374657771,2.487150085,2.647724533,2.567999605,2.499039878,2.417817484,2.292320474,2.184485492,2.048908004,1.984490968,1.95002886,1.944555695,1.985253731,2.163040305,2.072417482,2.056918555,2.230639739,2.27861779,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,United States,USA,5.191071429,5.155617351,4.943087248,4.951991535,5.153537467,5.646541256,6.814057094,6.32114426,6.23641653,6.453219205,6.626522658,6.420274023,6.071277702,5.871206008,5.605175294,4.883429398,4.970466808,4.604350295,4.215264675,3.860245792,3.554982206,3.405562244,3.201558499,3.085676783,3.112242147,3.123809803,3.447618099,3.827161045,4.016312736,4.089231875,4.041342302,4.073350515,4.446595522,4.875768359,4.904023006,4.822441976,4.46170997,4.023705604,3.678918174,3.464492926,3.402602336,3.297723487,3.304000539,3.409214084,3.645187573,3.404519916,3.309477158,3.304441638,3.419216532,..
